FID,Lat,Lng,Score,Q1,Q2,Q3,Q4,Q5,ashcan,awning,bicycle,booth,bridge,building,bulletin board,car,ceiling,chair,column,earth,fence,fountain,grass,lamp,minibike,mountain,person,pier,plant,railing,road,sculpture,sidewalk,signboard,sky,skyscraper,streetlight,tree,van,wall,water,windowpane
1080,47.657519,-122.320446,5.556667746,1,2.987895398,3.564712403,4.238052995,4.736456177,0,0,9.00E-05,0,0,0.257094,0,0.013375,0,0,0,0,0,0,0.010012,0,0,0,0,0,0.00418,0,0.402918,0,0.007707,0,0.249391,0,0,0.043133,0,0.012102,0,0
1081,47.657518,-122.320046,6.234752544,1,5.618933425,4.542110304,5.023748115,5.766476881,0,0,0,0,0,0.164281,0,0.025883,0,0,0,0,0,0,0,0,0,0,0,0,0.027246,0,0.329887,0,0.053387,0.000516,0.242535,0,0.00084,0.146988,0,0.008234,0,0
1082,47.637759,-122.366315,4.755005998,1,3.838643371,3.917703283,5.069839457,4.521005866,0,0,0,0,0,0.086324,0,0.01209,0,0,0,0.004195,0.031523,0,0.000234,0,0,0,0,0,0.000629,0,0.334766,0,0.066828,0.000758,0.35743,0,8.00E-06,0.089988,0,0,0,0
1083,47.637759,-122.366715,8.919120107,1,5.612081763,5.109154478,6.091797769,4.649758454,0,0,0,0,0,0.01059,0,0.012035,0,0,0,0.130207,0.018797,0,0.000309,0,0,0,0,0,0.039488,0,0.243852,0,0.003684,0,0.253684,0,0,0.234168,0,0.053188,0,0
1084,47.637759,-122.367115,6.529308679,1,5.496745461,5.377382379,7.046290922,5.999611801,0,0,0,0,0,0.084164,0,0.081699,0,0,0,0.046672,0.005906,0,0.023453,0,0,0.000293,0,0,0.063668,0,0.151527,0,0.105223,0,0.283676,0,0,0.147922,0,0.003887,0,0
1085,47.637759,-122.367515,8.055544073,1,6.796848236,5.957858924,5.13158182,5.052406832,0,0,0,0,0,0.00984,0,0.008004,0,0,0,0.029766,0,0,0.066164,0,0,0,0,0,0.0125,0,0.225309,0,0.029789,0,0.181418,0,0.000723,0.31652,0,0.061227,0,0
1086,47.635027,-122.319041,7.40285553,1,5.1336074,5.232639211,7.123115582,5.065562457,0,0,0,0,0,0.048938,0,0.007668,0,0,0,0,0,0,0.015723,0,0,0,0,0,0.124391,0,0.280906,0,0.054293,0,0.216477,0,0,0.217621,0,0.028074,0,0
1087,47.635427,-122.319038,8.307904664,1,7.483156332,6.378906166,5.401454767,5.83031401,0,0,0,0,0,0.002398,0,0.184871,0,0,0,0.000309,0,0,0.008305,0,0,0.007195,0,0,0.03752,0,0.161453,0,0.004477,0,0.155152,0,0.00073,0.425605,0,0,0,0
1088,47.635827,-122.319035,8.073193365,1,5.878725591,6.067138207,5.30329537,5.402864044,0,0,0,0,0,0.039418,0,0.116633,0,0,0,0.000164,0,0,0.045812,0,0,0,0,0,0,0,0.086469,0,0,1.20E-05,0.257953,0,0.000332,0.286309,0,0.000445,0,0
1089,47.585513,-122.308151,8.473342337,1,7.732100034,6.519601036,5.522845151,5.817374051,0,0,0,0,0,0.049934,0,0,0,0,0,0.05641,0.008246,0,0.005344,0,0,0,0,0,0.005363,0,0.308383,0,0.049316,0,0.11277,0,0,0.377648,0,0.023246,0,0
109,47.635907,-122.321219,9.049277411,1,6.542765787,6.085891028,5.974015088,5.477268806,0.001422,0,0,0,0,0.027062,0,0.008418,0,0,0,0.159371,0.003797,0,0.022293,0,0,0,0,0,0.050371,0,0.194852,0,0.028219,1.60E-05,0.174277,0,0,0.267852,0,0.008809,0,0
1090,47.585113,-122.308155,9.297546381,1,5.250085646,5.467614472,4.822813455,5.447075569,0,0,0,0,0,0.009129,0,0.006988,0,0,0,0.188164,0.018613,0,0,0,0,0,0,0,0,0,0.254305,0,0,0,0.228648,0,0,0.291758,0,0,0,0
1091,47.584713,-122.308158,3.885395055,1,3.295649195,3.722778281,4.725023051,4.619996549,0,0,0,0,0,0.052332,0,0.00084,0,0,0,0.053855,0.000277,0,0.001367,0,0,0,0,0,0.00218,0,0.41175,0,0.005582,0,0.376051,0,0.00202,0.086277,0,0.00041,0,0
1092,47.586334,-122.305534,4.42119436,1,3.486353774,4.621562825,4.516897164,4.838034852,0,0,0,0,0,0.177301,0,0.026203,0,0,0,2.30E-05,0.000707,0,0,0,0,0,0,0,0.005211,0,0.403297,0,0.00157,0.003137,0.371164,0,0,0.008406,0,0,0,0
1093,47.586333,-122.305134,4.380787539,1,4.643713601,4.347529099,3.363303107,4.079753278,0,0,0,0,0,0.223699,0,0.068516,0,0,0,0.022543,0.003559,0,0.00259,0,0,0,0,0,0,0,0.337637,0,0.000141,0.002184,0.325648,0,0.002504,0.008457,0,0,0,0
1094,47.640397,-122.359586,8.207973167,1,6.981843097,6.131914962,6.475184,5.629960317,0,0,0,0,0,0.057664,0,0.026293,0,0,0,0.008012,0.026316,0,0.093375,0,0,0,0,0,0.003121,0,0.244316,0,0.005438,0.000195,0.161156,0,0,0.373832,0,0.000281,0,0
1095,47.640797,-122.359583,8.613965403,1,6.384035629,6.364043044,6.378458311,5.626509662,0,0,0,0,0,0.00052,0,0.034664,0,0,0,0.102379,0,0,0.060336,0,0,0,0,0,0.000719,0,0.243891,0,0.007719,0,0.120516,0,0,0.429258,0,0,0,0
1096,47.641197,-122.359581,7.395395724,1,7.063492063,5.89873284,6.218553174,5.526440649,0,0,0,0,0,0.045566,0,0.001207,0,0,0,0.00557,0.032102,0,0.153121,0,0,0,0,0,0,0,0.253582,0,0.002051,0,0.192859,0,0,0.301324,0,0.011188,0,0
1097,47.624973,-122.352789,7.155057397,1,5.016558182,5.530974127,4.796499866,6.227355072,0,0,0,0,0,0.087621,0,0.018344,0,0,0,0,0.019242,0,0,0,0,0,0,0,0,0,0.440539,0,0.002867,0.005098,0.165922,0,0,0.253027,0,0.002539,0,0
1098,47.625373,-122.352786,7.308894102,1,5.220395112,6.015262281,6.107725067,6.607574189,0,0,0,0,0,0.129555,0,0.02718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40173,0,0.04823,0,0.1185,0,0.000352,0.262477,0,0,0,0
1099,47.656258,-122.319795,7.187885978,1,5.606372045,6.120475599,6.008645011,5.765182885,0,0,0,0,0,0.059777,0,0.062512,0,0,0,0,0.000797,0,0.050609,0,0,0,0,0,0.006344,0,0.070758,0,0.251172,0,0.164113,0,0,0.304488,0,0.02943,0,0
11,47.614494,-122.318147,5.923669992,1,5.781089414,5.711597307,5.554660962,5.860075914,0.000926,0,0,0,0,0.47643,0,0.03841,0,0,0,0,0,0,0,0,0,0,0.001574,0,0,0,0.306707,0,0.040742,0.005016,0.120438,0,0,0.009758,0,0,0,0
110,47.635909,-122.320819,7.795982079,1,6.552472308,6.10148692,5.137267504,5.519970669,0,0,0,0,0,0,0,0,0,0,0,0.001324,0,0,0.016156,0,0,0,0,0,0.025562,0,0.16034,0,0.014652,0,0.250223,0,0,0.39593,0,0.030176,0,0
1100,47.656658,-122.319794,5.960305627,1,5.782231358,4.491414403,5.41789898,5.748792271,0,0,0,0,0,0.192297,0,0.058074,0,0,0,0.012199,0,0,0,0,0,0,0,0,0.186453,0,0.200648,0,0.002332,0.002309,0.243992,0,0.000121,0.07959,0,0.002516,0,0
1101,47.657058,-122.319792,7.667732151,1,5.101062007,5.304196368,6.820402416,6.309308144,0,0,0,0,0,0.148055,0,0.064437,0,0,0,0,0.004285,0,0.010305,0,0,0,0.001203,0,0.002867,0,0.199383,0,0.133895,0,0.180562,0,0.002121,0.205516,0,0.047277,0,0
1102,47.620884,-122.341076,5.608564315,1,4.163526322,3.82033304,4.675560446,4.343297101,0,0,0,0,0,0.194828,0,0.025574,0,0,0,0,0.000223,0,0,0,0,0,0.00102,0,0,0,0.424785,0,0.000207,0.010039,0.295297,0,0.000578,0.047449,0,0,0,0
1103,47.621284,-122.341073,8.261484222,1,6.32065776,5.893446407,5.688497412,6.214846446,0,0,0,0,0,0.159,0,0.158234,0,0,0,0,3.90E-05,0,0.00209,0,0,0,0,0,0.001852,0,0.282902,0,0.00041,0.000926,0.135668,0,0,0.257441,0,0,0,0
1104,47.621684,-122.341069,8.428739057,1,7.705835332,7.282555378,7.05542593,6.192848516,0,0,0,0,0,0.096699,0,0.091633,0,0,0,0.000258,0.001863,0,0.002227,0,0,0,0,0,0.012133,0,0.288668,0,0.013828,0,0.048273,0,0,0.444418,0,0,0,0
1105,47.657046,-122.343555,6.79893299,1,5.791937878,4.484718043,6.055399112,5.53442029,0,0,0,0,0,0.114047,0,0.106969,0,0,0,0.005758,0,0,0.030234,0,0,0,0,0,0.073062,0,0.221621,0,0.016891,0,0.315621,0,0,0.115684,0,0,0,0
1106,47.657446,-122.343553,6.04848041,1,5.036542195,4.947401526,6.151925047,4.788647343,0,0,0,0,0,0.087125,0,0.017777,0,0,0,0.028496,0.011645,0,0.086457,0,0,0,0,0,0.031141,0,0.193617,0,0,0.005258,0.310742,0,0,0.156168,0.029879,0,0,0
1107,47.657846,-122.343552,8.423193558,1,7.293022725,6.821917211,5.922670558,6.453588682,0,0,0,0,0,0.00475,0,0.167348,0,0,0,0.015453,0.013441,0,0.004508,0,0,0,0,0,0.001469,0,0.223688,0,0.002281,0,0.083469,0,0,0.470977,0,0.012602,0,0
1108,47.583691,-122.312079,3.820708414,1,3.258536028,3.262057827,5.121780187,4.275793651,0,0,0,0,0,0.032473,0,0.008844,0,0,0,0.016812,0.006324,0,0.012828,0,0,0,0,0,0.016648,0,0.427844,0,0,0,0.382344,0,0.000527,0.050012,0,0,0,0
1109,47.583291,-122.312085,6.523615705,1,5.213543451,5.068754808,6.13962073,5.392512077,0,0,0,0,0,0.009316,0,0.031945,0,0,0,0.059391,0.020172,0,2.30E-05,0,0,0,0,0,0,0,0.348965,0,0,0,0.280887,0,0,0.230363,0,0,0,0
111,47.615231,-122.323415,6.302116461,1,5.750256937,5.864622197,5.698069806,5.680641822,0,0,0,0,0,0.344723,0,0.003238,0,0,0,0,0,0,0,0,0.001141,0,0.000172,0,0,0,0.363352,0,0.044441,0.011863,0.123266,0,5.50E-05,0.100449,0,0,0,0
1110,47.609685,-122.334666,7.107466202,1,6.237866849,5.652107716,5.418477748,6.160929952,0,0.00257,0,0,0,0.444988,0,0.009137,0,0,0,0,0,0,0,0,0.000844,0,0.016719,0,0,0,0.36916,0,0.038422,0.00375,0.050773,0,0.004473,0.056781,0,0,0,0
1111,47.60984,-122.334297,6.953349042,1,5.479045335,5.585604608,5.420626363,5.901268116,0,0,0,0,0,0.426723,0,0.002648,0,0,0,0,0,0,0,0,0,0,0.000953,0,0,0,0.368363,0,0.011848,0.019809,0.081367,0,0,0.078586,0.003973,0,0,0
1112,47.609994,-122.333928,7.104553147,1,6.816261277,5.886670811,5.638751238,5.601708074,0,5.90E-05,0,0,0,0.379805,0,0.104859,0,0,0,0,0,0,0,0,0,0,0.003145,0,0,0,0.284641,0,0.035684,0,0.060602,0,0,0.130785,0,0,0,0
1113,47.610149,-122.333559,7.484414429,1,5.85931255,6.953697038,5.276065544,5.679347826,0,0,0,0,0,0.305281,0,0.035082,0,0,0,0,0,0,0,0,0,0,0.006836,0,0,0,0.32034,0,0.041645,0.005059,0.03107,0,0.000371,0.237555,0,0,0,0
1114,47.656889,-122.317819,6.668867515,1,4.514103003,4.836944011,4.812420549,5.412569013,0,0,0,0,0,0.249051,0,0.003137,0,0,0,0,0.000449,0,0.013113,0,0,0.000262,0,0,0.019168,0,0.384715,0,0.027375,0,0.195992,0,0,0.10659,0,0.000148,0,0
1115,47.656885,-122.317419,4.357033295,1,3.613109512,3.945247178,4.624163004,4.338121118,0,0,0,0,0,0.050086,0,0.001934,0,0,0,0.006254,0,0,0.019578,0,0,0,0,0,0.001387,0,0.414078,0,0.004969,0.04907,0.328266,0,5.10E-05,0.110172,0,0,0,0
1116,47.639981,-122.348282,8.614309748,1,7.382094325,6.44746822,5.571524507,5.688837129,0,0,0,0,0,0.017828,0,0.033934,0,0,0,0.111949,0,0,0.022324,0,0,0,0,0,0,0,0.306285,0,0,0,0.109348,0,0,0.389727,0,0.008605,0,0
1117,47.639979,-122.347882,7.398353067,1,6.302386662,5.629537849,6.481861676,6.471273292,0.007395,0,0,0,0,0.111309,0,0.026895,0,0,0,7.40E-05,0,0,0.109922,0,0,0,0,0,0.016312,0,0.248469,0,0.017371,0,0.172082,0,0,0.277656,0,0.009844,0,0
1118,47.639977,-122.347482,5.931988725,1,4.824711659,4.363838887,5.7810739,5.265700483,0,0,0,0,0,0.101012,0,0.088531,0,0,0,0.000352,0,0,0.005805,0,0,0,0,0,0.097648,0,0.28652,0,0.000996,0.000844,0.334105,0,0,0.079297,0,0.004328,0,0
1119,47.653676,-122.360831,8.929130615,1,7.203380153,6.514579025,5.682336398,6.343167702,0,0,0,0,0,0.00125,0,0.012004,0,0,0,0,0.001859,0,0.078145,0,0,0.053086,0,0,0.056617,0,0.222105,0,9.40E-05,0,0.104012,0,0,0.470355,0,0.000121,0.000352,0
112,47.61523,-122.323015,7.520953463,1,4.900079936,5.771164484,6.057810565,6.418435128,0,0,0,0,0,0.159523,0,0.058094,0,0,0,0,0.002824,0,0,0,0,0,0.000344,0,0,0.018078,0.324168,0,0.01409,0,0.192977,0,0.00041,0.229383,0,0.000109,0,0
1120,47.653385,-122.360558,8.035532723,1,7.286171063,5.940198038,6.345654855,5.161965148,0,0,0,0,0,0,0,0,0,0,0,0.097281,0,0,0.19316,0,0,0.000883,0.000812,0,0,0,0.156113,0,0,0,0.193621,0,0,0.357672,0,0,0,0
11200,47.630292,-122.325837,3.718307993,1,3.474934338,2.446627928,5.149434541,3.790976535,0,0,0,0,0,0.000559,0,0.007875,0,0,0,0.000531,0.000926,0,0,0,0,0,0,0,0,0,0.386051,0,0.002027,0,0.374297,0,0,0.060234,0,0.1675,0,0
1121,47.653163,-122.360227,7.336039671,1,7.197099463,5.946616899,6.53914777,5.538733609,0,0,0,0,0,0.029168,0,0,0,0,0,0.068793,0,0,0.227203,0,0,0,0,0,0.000195,0,0.142777,0,0,0,0.212277,0,0,0.314145,0,0,0.005203,0
1122,47.65297,-122.359876,8.349305636,1,6.669521525,5.998641699,5.12304432,4.831780538,0,0,0,0,0,0,0,0.006621,0,0,0,0.108855,0,0,0.138711,0,0,0,0,0,0,0,0.158137,0,0,0,0.24293,0,0,0.344523,0,0,0.000195,0
1123,47.652779,-122.359525,7.758646179,1,6.430855316,5.828336398,6.972939807,5.729813665,0,0,0,0,0,0.102918,0,0.051969,0,0,0,0.069832,0,0,0.069961,0,0,0,0,0,0.00884,0,0.175129,0,0,0.005457,0.183098,0,1.20E-05,0.269852,0,0,0.018641,0
1124,47.652605,-122.359165,8.940048782,1,7.470594953,6.765890226,5.667744807,6.370341615,0,0,0,0,0,0.01709,0,0.034086,0,0,0,0.028133,2.30E-05,0,0.143359,0,0,0,0,0,0,0,0.208457,0,0,0,0.061125,0,0,0.505336,0,0,0.001242,0
1125,47.65243,-122.358805,8.841054547,1,6.29838986,6.298166734,5.747674812,5.44384058,0,0,0,0,0,0,0,0.0115,0,0,0,0.122133,0.00059,0,0.131707,0,0,0.000867,0.001137,0,0,0,0.119574,0,0,0.000383,0.160395,0,0,0.425086,0,0.001656,0.005859,0
1126,47.652255,-122.358445,4.777840332,1,5.869590042,5.607497972,6.817547288,5.246074879,0.00202,0,0,0,0,0.033402,0,0.012008,0,0,0,0.010258,0,0,0.259242,0,0,0,0.000863,0,0,0,0.158387,0,0,0,0.273973,0,0.000176,0.245871,9.40E-05,0,0.002285,0
1127,47.65208,-122.358085,8.830636738,1,6.431997259,5.847325916,4.823134152,5.618961353,0,0,0,0,0,0.00432,0,0.024418,0,0,0,0.155945,0.016965,0,0.104742,0,0,0,0,0,0,0,0.136734,0,0,0.000195,0.214418,0,0.00193,0.318367,0,0,0.021168,0
1128,47.651905,-122.357726,7.419671566,1,7.286171063,6.237472517,6.302785855,5.489777433,0,0,0,0,0,0.013051,0,0.047086,0,0,0,0.008359,0,0,0.178039,0,0,0,0,0,0.000301,0,0.167523,0,2.70E-05,0,0.217641,0,0.000555,0.363516,0,0,0,0
1129,47.65173,-122.357366,8.857168164,1,6.901907046,6.634537641,5.716900094,6.157479296,0,0,0,0,0,0.028301,0,0.069086,0,0,0,0.051598,0,0,0.106039,0,0,0.003582,0,0,0.051277,0,0.129203,0,0.001375,0,0.09175,0,0,0.453605,0,0.000793,0.000148,0
113,47.615228,-122.322615,7.224350376,1,5.549274866,5.622480866,5.278138842,5.643331608,0,0,0,0,0,0.242543,0,0.065988,0,0,0,0,0.00818,0,0,0,0,0,0,0,0,0,0.345305,0,0.01175,0,0.166164,0,0,0.147328,0,0.005945,0,0
1130,47.651556,-122.357006,8.623199794,1,5.818202581,5.695337643,6.374982758,5.320479641,0,0,0,0,0,0.035941,0,0.057402,0,0,0,0.079781,0.004117,0,0.081957,0,0,0.041641,0,0,0.000453,0,0.204453,0,0,0.000312,0.24727,0,0,0.242301,0,0,0,0
11305,47.652721,-122.310035,8.742809689,1,7.375813635,7.424097143,6.985328158,6.516347481,0,0,0,0,0,0.102281,0,0.001223,0,0,0,0.03491,0.008066,0,0.000121,0,0,0,0,0,0,0,0.29468,0,0,0.000133,0.046672,0,0,0.511914,0,0,0,0
11308,47.601745,-122.337211,4.353075146,1,3.344181797,4.178945311,4.534841664,4.624094203,0,0,0,0,0.002883,0.153945,0,0.01516,0,0,0,0,0.041617,0,0,0,0,0,8.60E-05,0,0,0,0.404645,0,0,0.000191,0.366926,0,0,0.014391,0,0.000156,0,0
1131,47.651381,-122.356646,8.963684834,1,6.436565034,6.737693344,5.299493645,5.980417529,0,0,0,0,0,0.029344,0,0.047328,0,0,0,0.139727,0,0,0.033949,0,0.014387,0.002805,0,0,0.004746,0,0.142816,0,0.004746,0,0.108414,0,0,0.454676,0,0,0.016117,0
1132,47.651206,-122.356287,8.964446148,1,7.464885235,6.595560158,5.732614157,6.248706004,0,0,0,0,0,0.002703,0,0.075598,0,0,0,0.072977,0,0,0.052926,0,0,0,0,0,0,0,0.224797,0,0,0,0.072398,0,0,0.491922,0,0,0.00668,0
1133,47.651031,-122.355927,8.603564799,1,6.610711431,6.05899328,5.667029026,5.949577295,0,0,0,0,0,0.059656,0,0.092816,0,0,0,0.119828,0,0,0.083309,0,0,0,0,0,0,0,0.12418,0,0.000324,0,0.154738,0,0,0.328895,0,0,0.008453,0
1134,47.650856,-122.355567,8.832348541,1,6.726047733,6.256817508,6.309247668,5.570436508,0,0,0,0,0,0.033695,0,0.077691,0,0,0,0.100898,0,0,0.091855,0,0.000574,0,0.000453,0,0,0,0.125637,0,3.90E-05,0.00023,0.156105,0,0,0.353695,0,0.000129,0.053957,0
1135,47.650682,-122.355207,8.429347133,1,6.589014503,6.067410515,4.448430202,5.860722912,0,0,0,0,0,0.021828,0,0.050113,0,0,0,0.110066,0.000527,0,0.10509,0,0,0.025207,0.006262,0,0.00091,0,0.120508,0,0.000629,0.005695,0.211543,0,7.40E-05,0.32366,0,0.002785,0.001336,0
1136,47.650507,-122.354847,9.212484233,1,6.938449241,6.250112705,5.860917456,5.169729124,0,0,0,0,0,0,0,0,0,0,0,0.129008,0,0,0,0,0,0,0,0,0.078512,0,0.168215,0,0,0,0.189688,0,0,0.425246,0,0.000117,0.009215,0
1137,47.656815,-122.335841,6.059193166,1,5.003996802,5.458067349,6.616407972,5.324577295,0.00059,0,0,0,0,0.082945,0,0.000176,0,0,0,0.000113,0,0,0.116762,0,0,0,0,0,0.004164,0,9.80E-05,0,0.265957,0,0.260895,0,0.000297,0.233234,0,0.011469,0,0
1138,47.656813,-122.335441,5.251486284,1,4.32853717,4.029686993,4.680612405,4.863699103,0,0,0,0,0,0.022656,0,0.001312,0,0,0,0.027242,0,0,0.013215,0,0,0,0,0,0.006328,0,0.275664,0,0.044418,0,0.393773,0,0.000152,0.165355,0,0.02202,0,0
1139,47.639967,-122.3496,8.574087306,1,5.561265273,5.719917354,5.120624201,5.687974465,0,0,0,0,0,0.017852,0,0.016609,0,0,0,0.078953,0,0,0.002598,0,0,0,0,0,0.002828,0,0.291684,0,0.02048,0,0.240207,0,0,0.325133,0,0.003656,0,0
114,47.615226,-122.322215,7.057422394,1,4.862395798,5.856350983,5.740388439,5.989259834,0,0,0,0,0,0.218781,0,0.006105,0,0,0,0.005492,0,0,0.006977,0,0,0,0.003797,0,0,0,0.361586,0,0.036422,0.000828,0.179727,0,0,0.173457,0,0.001148,0,0
1140,47.639971,-122.3492,9.000707047,1,6.973849492,6.493717036,5.555034817,6.157047964,0,0,0,0,0,0,0,0.096504,0,0,0,0.135758,0,0,0,0,0,0,0,0,2.70E-05,0,0.163523,0,0,0,0.135426,0,0,0.468,0,0.000762,0,0
1141,47.639975,-122.3488,9.158668182,1,6.598721023,6.356186792,5.474397485,6.022688061,0,0,0,0,0,0,0,0,0,0,0,0.204801,0,0,0,0,0,0,0,0,0.065203,0,0.079719,0,0,0,0.125047,0,0,0.414707,0,0,0,0
1142,47.644686,-122.353635,7.991429065,1,5.511019756,5.023004337,5.350085092,4.515614217,0,0,0,0,0,0.020809,0,0.001797,0,0,0,0.093559,0,0,0.022781,0,0,0,0,0,0.027754,0,0.292594,0,0.000441,0,0.327055,0,0,0.212812,0,0,0,0
1143,47.645035,-122.353448,4.911158223,1,4.289711088,4.257216004,5.868597582,4.947377502,0.000387,0,0,0,0,0.038531,0,0.061102,0,0,0,4.30E-05,0.000234,0,0.063465,0,0,0,0.001086,0,0.029246,0,0.280781,0,0.008828,0,0.374602,0,0,0.106168,0,0.019387,0,0
1144,47.645434,-122.353431,8.342372514,1,5.712572799,5.620265563,5.909079889,4.847092823,0,0,0,0,0,0.026641,0,0.011836,0,0,0,0.075953,0,0,0.028582,0,0,0,0,0,0.054602,0,0.300773,0,0.000844,0,0.233555,0,0,0.258,0,0,0,0
1145,47.650502,-122.331543,3.678602488,2,2.764074455,2.925144147,4.818167636,3.766821946,0,0,0,0,0,0.035074,0,0.018801,0,0,0,0,0,0,0.02532,0,0,0,0,0,0.000191,0,0.439664,0,0.002863,0,0.447809,0,0.002613,0.027664,0,0,0,0
1146,47.650549,-122.331164,3.553042289,2,4.803014731,3.7542082,3.797309703,4.945005176,0,0,0,0,0,0.053445,0,0.008477,0,0,0,0,6.60E-05,0,0.142637,0,0,0,0,0,0.11218,0,0.196648,0,0.003508,0,0.445797,0,0.000402,0.024777,0,4.70E-05,0,0
1147,47.650769,-122.33083,3.600271138,2,2.764074455,3.297876135,4.833038243,4.098084886,0,0,0,0,0,0.033242,0,0.018867,0,0,0,0.045762,0.000465,0,0.018004,0,0,0,0,0,0.008078,0,0.387859,0,0.001598,0.004355,0.427871,0,0.001812,0.041254,0,3.10E-05,0,0
1148,47.650903,-122.330462,3.796436815,1,3.367591641,2.554848349,5.10570808,3.918219462,0,0,0,0,0.011559,0.000816,0,0.002738,0,0,0,0.007566,0.014832,0,0.005387,0,0,0,0,0,0,0,0.45007,0,0,0,0.392227,0,0,0.11275,0,0.002055,0,0
1149,47.603668,-122.336115,6.47237488,1,6.014616878,4.84861702,5.575443595,5.42292098,0,0,0,0,0,0.407199,0,0.010348,0.225828,0,0.000859,0,0,0,0,0,0,0,0,0,0,0,0.300688,0,0.02484,0.009148,0.006734,0,0,0,0,0,0,0
115,47.624286,-122.326599,6.697451369,1,5.610368848,4.816692835,5.648531885,5.809825742,0,0,0,0,0,0.132473,0,0.004414,0,0,0,0.002418,0,0,0,0,0,0,0,0,0.003652,0,0.3695,0,0.041539,0.003383,0.235688,0,0,0.206781,0.000152,0,0,0
1150,47.633527,-122.369111,8.511305425,1,6.982414069,6.664754461,6.058062904,6.48529158,0,0,0,0,0,0.003449,0,0.031781,0,0,0,0.010012,0.003703,0,0.097059,0,0,0,0,0,0,0,0.291512,0,0,0.000656,0.101406,0,0,0.460422,0,0,0,0
1151,47.633527,-122.369511,7.05891436,1,7.454607742,6.826492961,6.678002828,6.025060386,0,0,0,0,0,0.093406,0,0.000312,0,0,0,0.001605,0,0,0.061379,0,0,0,0,0,0.04177,0,0.026719,0,0.132902,0,0.086805,0,0,0.344242,0,0.004195,0,0
1152,47.633527,-122.369911,5.853007837,1,4.601461688,5.314139892,7.196546922,5.6769755,0.004328,0,0,0,0,0.13902,0,0.001125,0,0,0,0.001074,0,0,0.140957,0,0,0,0,0,0.093188,0,0.000551,0,0,0,0.195945,0,0,0.178043,0,0,0,0
1153,47.602672,-122.305039,6.396510532,1,5.206120818,4.643675416,5.182139153,4.96031746,0,0,0,0,0,0.228828,0,0.005684,0,0,0,0.000113,0,0,0,0,0,0,9.00E-05,0,0.00975,0,0.374891,0,0.046324,4.70E-05,0.205453,0,0,0.099438,0,0.016727,0,0
1154,47.603072,-122.305041,7.157981193,1,4.992006395,5.203320309,6.99096448,6.099249482,0,0,0,0,0,0.182598,0,0.114652,0,0,0,0,0.000105,0,0.045066,0,0,0,0.000707,0,0,0,0.258957,0,0.040531,0.000109,0.165078,0,7.80E-05,0.186223,0,0,0,0
11547,47.638323,-122.307275,7.826212715,1,6.278405847,6.583955454,5.58740743,5.498404072,0.009895,0,0,0,0,0.30916,0,0.003363,0,0,0,0.038023,0.009395,0,0,0,0,0,0,0,0.02698,0,0.211434,0,0.029812,0,0.065645,0,0,0.241199,0,0.054805,0,0
1155,47.603472,-122.305044,7.393679438,1,5.435651479,5.613264878,6.058809188,6.608652519,0,0,0,0,0,0.12748,0,0.027688,0,0,0,0,6.20E-05,0,0.100551,0,0,0,0,0,0.017039,0,0.290746,0,0.017637,0,0.141832,0,0.001441,0.269238,0,0,0,0
11552,47.635027,-122.318641,8.012180703,1,7.442617335,6.757923388,5.768897352,6.424042443,0,0,0,0,0,0.07027,0,0.053055,0,0,0,0.004535,0,0,1.20E-05,0,0,0,0,0,0.147137,0,0.127559,0,0.056176,6.20E-05,0.111887,0,0,0.363441,0.039094,0.005367,0,0
1156,47.610379,-122.312831,6.748712353,1,4.449012219,5.221191361,5.972787789,5.344634231,0,0,0,0,0,0.043633,0,0.002402,0,0,0,0,0,0,0.033117,0,0,0,0,0,0.075445,0,0.329586,0,0.044621,0.015871,0.237012,0,0.000812,0.214066,0,0,0,0
1157,47.610377,-122.312431,8.115890406,1,6.572456321,5.957667617,6.463213994,6.128580055,0,0,0,0,0,0.088094,0,0.088371,0,0,0,0.112656,0.005328,0,0.004914,0,0,0,0,0,0.048422,0,0.107996,0,0.062129,0,0.148281,0,0,0.332387,0,0.001422,0,0
1158,47.610376,-122.312031,8.010610838,1,7.505995204,6.184664802,6.374691904,6.514406487,0,0,0,0,0,0.086109,0,0.003988,0,0,0,0,0,0,0.11398,0,0,0,0,0,0.031223,0,0.241016,0,0.053309,0.000176,0.127309,0,0,0.318441,0,0.007484,0,0
1159,47.644705,-122.371545,5.244594908,1,4.362224506,4.711292323,4.840563046,5.452682885,0,0,0,0,0,0.091414,0,0.116297,0,0,0,0.008574,0,0,0.031727,0,0,0,1.60E-05,0,0.06175,0,0.265473,0,0.010547,2.30E-05,0.33748,0,0.001961,0.043543,0,0.02052,0,0
116,47.624287,-122.326199,7.900922269,1,6.197898824,6.3937339,6.579857485,6.108523119,0.000598,4.00E-06,0,0,0,0.194652,0,0.089629,0,0,0,0,0,0,0,0,0,0,0,0,0.028766,0,0.211363,0,0.081699,0,0.09325,0,0,0.299871,0,7.40E-05,0,0
1160,47.61271,-122.347372,5.545029218,1,3.639945187,4.072174528,4.194214328,4.735809179,0,0,0,0,0,0.161227,0,0.011895,0,0,0,0.005078,0.015117,0,0,0,0,0,4.30E-05,0,0.002105,0.001148,0.411219,0,0.002652,0,0.319516,0,0,0.065047,0,0.004953,0,0
