FID,Lat,Lng,Score,Q1,Q2,Q3,Q4,Q5,ashcan,awning,bicycle,booth,bridge,building,bulletin board,car,ceiling,chair,column,desk,earth,fence,fountain,grass,lake,lamp,minibike,mountain,person,pier,plant,railing,road,sculpture,sidewalk,signboard,sky,skyscraper,sofa,streetlight,tree,van,wall,water,windowpane
1617,42.344826,-71.113525,6.195574894,1,7.666364805,7.302787235,6.823933326,5.266693375,0,0,0,0,0,0.350371,0,0,0,0,0,0,0.027242,0.00132,0,0.06684,0,0,0,0,0,0,0.057754,0,0.14657,0,0.019621,0,0.028293,0,0,0,0.234945,0,0,0,0
1618,42.344826,-71.114281,5.363374255,1,6.227594504,5.943505107,5.864279486,6.086004294,0.00148,0,0,0,0,0.204129,0,0.01248,0,0,0,0,0.012438,0.016211,0,0.005305,0,0,0,0,0.017949,0,0.00043,0,0.335664,0,0.044113,0.000672,0.094023,0,0,0,0.253488,0,0.001617,0,0
1619,42.344826,-71.114655,6.276004468,1,6.092308425,6.241271856,5.673153513,6.210733034,0,0,0,0,0,0.219828,0,0.088164,0,0,0,0,0.000523,0,0,0.025348,0,0,0,0,0,0,0,0,0.308688,0,0.002609,0,0.076574,0,0,0,0.277656,0,0.000609,0,0
1621,42.344826,-71.115784,7.660811489,1,7.064382325,6.502394829,6.303189298,5.771777121,0,0,0,0,0,0.367777,0,0.072312,0,0,0,0,0.01157,0,0,0.00023,0,0,0,0,0,0,0.112289,0,0.201832,0,0.02875,0.000461,0.047336,0,0,0,0.157418,0,0,0,0
1622,42.344826,-71.116531,8.597748936,1,5.924462828,5.810779618,5.249766717,5.086275973,0,0,0,0,0,0.498445,0,0.064047,0,0,0,0,0.00366,0,0,0.008332,0,0,0,0,0,0,0.02573,0,0.224777,0,0,0,0.160715,0,0,0,0.014293,0,0,0,0
1626,42.344826,-71.118782,7.141971915,1,5.083752722,4.87823879,7.278328162,5.873317076,0,0,0,0,0,0.160938,0,0.002363,0,0,0,0,0,0,0,0.000172,0,0,0,0,0.000449,0,0.008129,0,0.366727,0,0.036273,0.001633,0.206477,0,0,0,0.202039,0,0,0,0
1627,42.344826,-71.119156,4.583437872,1,6.890099209,6.819781868,6.718441128,6.019137051,0,0,0,0,0,0.28059,0,0.052332,0,0,0,0,0,0.008246,0,0.015152,0,0,0,0,0,0,0.013219,0,0.200605,0,0.080383,0,0.085152,0,0,0,0.231758,0,0.032562,0,0
1631,42.34515,-71.048416,4.492567021,1,3.354137104,3.977436667,4.440805896,5.310364267,0,0,0,0,0,0.140172,0,0,0.076934,0,0,0,0.008078,0,0,0.007605,0,0,0,0,0,0,0.003398,0,0.33307,0,0.030527,3.50E-05,0.292559,0,0,0,0.006883,0,0.100375,0,0.000363
1632,42.34515,-71.048798,4.885275319,1,2.657137222,3.577240464,4.87095196,5.208198916,0,0,0,0,0,0.170965,0,0,0.079445,0,0,0,0.018582,2.00E-05,0,0.001609,0,0,0,0,0,0,0,0,0.337266,0,0.025414,0,0.302984,0,0,0,0.004875,0,0.05884,0,0
1633,42.34515,-71.049545,4.554063191,2,2.917494047,2.459172485,3.909262452,3.447754332,0,0,0,0,0,0.061535,0,0.009648,0,0,0,0,7.40E-05,0.027613,0,0.067129,0,0,0,0,0,0,0,0,0.37507,0,0,0.000246,0.440695,0,0,0,0.005984,0,0,0,0
1634,42.34515,-71.049919,5.820138298,1,2.534936935,3.346990594,4.961224249,4.515105351,0,0,0,0,0,0.070977,0,0.039105,0,0,0,0,0.093586,0.012266,0,0.020117,0,0,0,0,0,0,0,0,0.324781,0,0,0,0.435141,0,0,0,0.004016,0,0,0,0
1635,42.34515,-71.050667,6.061056383,1,2.943719883,3.997056956,5.810696342,4.936095754,0,0,0,0,0,0.323504,0,0.044672,0,0,0,0,0.000281,0,0,0,0,0,0,0,0.003566,0,0.000137,0,0.323125,0,0.004973,0,0.260949,0,0,0,0.038793,0,0,0,0
1636,42.34515,-71.051048,5.609715319,1,3.336840224,4.269144209,6.233536574,4.956260962,0,0,0,0,0,0.344934,0,0.047906,0,0,0,0,0,0,0,0.000371,0,0,0,0,0,0,0.00016,0,0.310695,0,0.032566,0.00043,0.258219,0,0,0,0.004719,0,0,0,0
1638,42.34515,-71.05217,5.624849362,1,7.267650526,6.871429396,6.532411165,5.756356384,0,0,0,0,0,0.453398,0,0,0,0,0,0,0.00257,0.000645,0,0.002617,0,0,0,0,0.00048,0,0.000965,0,0.306824,0,0.051289,0,0.086344,0,0,0,0.092812,6.60E-05,0,0,0
1642,42.34515,-71.0578,4.037228723,1,4.437414556,4.540365861,5.1714996,5.908011822,0,0,0,0,0,0.043848,0,0.029418,0,0,0,0,0,0.04082,0,3.10E-05,0,0,0,0,0,0,0,0,0.286336,0,0.10216,2.00E-05,0.344027,0,0,0.021738,0.118738,0,0.009977,0,0
1644,42.34515,-71.059677,5.311579149,1,3.902152828,2.99382538,2.551892492,2.831912221,0,0,0,0,0,0,0,0,0.244023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03423,0,0,0,0,0,0,0,0,0,0.707109,0,0
1645,42.34515,-71.060051,4.820458511,2,2.228630003,2.632869756,4.236605184,3.283168576,0,0,0,0,0.080711,0.031301,0,0.009789,0,0,0.000125,0,0.000547,0.030172,0,0,0,0,0,0.000207,0.001547,0,0,0.000246,0.347035,0,0,0,0.421172,0,0,0,0,0,0.076668,0,0.00048
1646,42.34515,-71.060806,3.455302766,1,2.292091407,3.140977552,3.620268454,3.447303059,0,0,0,0,0.049164,0.050398,0,0.012371,0,0,0,0,0.000102,0.207609,0,0,0,0,0,0,0,0,0,0.003379,0.232938,0,2.00E-05,0.000512,0.438016,0,0,0,0,0,0.005492,0,0
1647,42.34515,-71.06118,4.642527872,1,2.288407608,3.286109989,4.50108912,4.38488593,0,0,0,0,0.012746,0.088617,0,0.054324,0,0,0,0,0.00107,0.066613,0,0,0,0,0,0,0,0,0,0.000254,0.297758,0,0,0,0.43043,0,0,0,0.000863,0.025734,0.018637,0,0
1650,42.34515,-71.063431,5.71451234,1,4.606229138,5.888683709,6.950456231,6.256511119,0,0,0,0,0,0.363242,0,0.065437,0,0,0,0,0,0.024055,0,0,0,0,0,0,0.000605,0,0,0,0.240062,0,0.111199,0.00241,0.143785,0,0,0.013582,0.031777,0,0,0,0
1651,42.34515,-71.064178,5.382087872,1,6.368014064,5.857233539,6.130534983,5.734715727,0,0,0,0,0,0.420137,0,0.002086,0,0,0,0,3.90E-05,0.074582,0,0,0,0,0,0,0,0,0,8.00E-06,0.209102,0,0.155105,0.000109,0.107367,0,0,0.000703,0.011418,0,0.019219,0,0
1655,42.34515,-71.066429,5.623377234,1,5.837341084,4.40590917,5.422005443,5.758880717,0,0,0,0,0,0.188082,0,0.033023,0,0,0,0,0,0,0,0.000328,0,0,0,0,0,0,0,0,0.345047,0,0.0425,0.001859,0.197727,0,0,0,0.126125,0,0.065309,0,0
1657,42.34515,-71.067558,6.555682979,1,5.19793446,5.355473484,5.866879024,5.926778525,0,0,0,0,0,0.188969,0,0.094367,0,0,0,0,0,0,0,0.002289,0,0,0,0,0,0,4.00E-06,0,0.339703,0,0.005297,0,0.154352,0,0,0.000625,0.214395,0,0,0,0
1659,42.34515,-71.068687,6.944461489,1,6.324439034,6.142881874,6.612891705,6.4813504,0,0,0,0,0,0.162812,0,0.028898,0,0,0,0,0,0.006945,0,0.007012,0,0,0,0,0,0,0.076781,0,0.324594,0,0.011273,0,0.075812,0,0,0.00068,0.304172,0.000328,0,0,0
1660,42.34515,-71.069061,7.04558766,1,6.948485361,7.386750534,5.694900055,6.591314002,0.004383,0,0,0,0,0.14393,0,0.020723,0,0,0,0,0.025848,0.008055,0,0.000148,0,0,0,0,0,0,0.012582,0.046035,0.198758,0,0.125207,0,0.060363,0,0,0.00159,0.35168,0,0.000461,0,0
1661,42.34515,-71.069809,6.320981064,1,3.99169847,4.637313174,6.437253535,5.157537035,8.00E-06,0.000582,0,0,0,0.309051,0,0.015578,0,0,0,0,0,0,0,0,0,0,0,0.006016,0.005758,0,0,0,0.385324,0,0.045922,0,0.187582,0,0,0.003324,0.036945,0,0,0,0
1662,42.34515,-71.070183,6.667652128,1,3.766937528,4.723584742,6.048175374,5.46192302,0,0.010543,0,0,0,0.351176,0,0.098234,0,0,0,0,0,0,0,0,0,0,0,0,0.002453,0,0,0,0.31482,0,0.013438,6.20E-05,0.171922,0,0,2.70E-05,0.037324,0,0,0,0
1665,42.34515,-71.07206,8.047712553,1,7.632574321,7.63085002,6.562540619,6.820916304,0,0,0,0,0,0.192812,0,0.098699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223953,0,0.079168,7.80E-05,0.029723,0,0,0.001152,0.373723,0,0,0,0
1667,42.34515,-71.073189,4.193768085,1,6.881300833,6.354954123,5.941716189,4.580331806,0,0,0,0,0,0.557559,0,0.11168,0,0,0,0,0,0.026699,0,0,0,0,0,0,0,0,0.014938,0,0.115496,0,0.046562,0.001047,0.070543,0,0,0.000516,0.054949,0,4.00E-06,0,0
1669,42.34515,-71.07431,6.963193404,1,6.272226667,5.55398465,6.232566921,6.033660626,0,0,0,0,0,0.263348,0,0.055668,0,0,0,0,0,0,0,0.002402,0,0,0,0,0,0,0.042223,0,0.269992,0,0.051418,0.00402,0.102914,0,0,0.003883,0.193406,0,0,0,0
1671,42.34515,-71.075439,7.321958298,1,6.100706077,6.274741762,5.79646968,5.971409803,8.00E-06,0,0,0,0,0.27368,0,0.083383,0,0,0,0,0,0,0,0,0,0,0.002418,0,0,0,0.028734,0,0.235602,0,0.031383,0.001434,0.115363,0,0,0,0.22282,0,0,0,0
1672,42.34515,-71.075813,7.318077447,1,5.730741224,6.069017254,5.484179932,6.032784952,0,0,0,0,0,0.246035,0,0.070254,0,0,0,0,0,0.008129,0,0,0,0,0,0,0.001387,0,0,0,0.336207,0,0.009312,0,0.124301,0,0,0.000625,0.19293,0,0,0,0
1673,42.34515,-71.076561,4.999551915,1,5.552132764,5.781349183,6.091650684,6.178268044,0,0,0,0,0,0.219906,0,0.111945,0,0,0,0,0.005406,0.010023,0,0.01377,0,0,0,0,0,0,0.035914,0,0.191758,0,0.066312,0,0.11834,0,0,0,0.213305,0,0.01332,0,0
1674,42.34515,-71.076942,8.814523617,1,8.131747009,7.751457095,6.335962512,6.635244733,0,0,0,0,0,0.221652,0,0.07018,0,0,0,0,0,0.000781,0,0,0,0,0,0,0,0,0.006176,0.00016,0.225316,0,0.048566,0.000652,0.014398,0,0,9.40E-05,0.367008,0.034609,0.00059,0,0
1678,42.34515,-71.079193,6.752890638,1,5.751351052,5.947544578,5.587945967,6.178846844,0,0,0,0,0,0.410828,0,0.101973,0,0,0,0,0,0.006547,0,0,0,0,0,0,0,0,0.006133,0.001348,0.148387,0,0.011875,0,0.135887,0,0,0,0.03393,0,0.143094,0,0
1679,42.34515,-71.079941,6.530914681,1,7.425857976,5.050204859,5.949319179,5.821138649,0,0,0,0,0,0.30618,0,0.046051,0,0,0,0,0,0,0,0,0,0,0.004953,0,0,0,0.015449,0,0.28816,0,0.02532,0,0.153086,0,0,0,0.122434,0.026719,0,0,0
1680,42.34515,-71.080315,6.187318085,1,6.674489188,6.860176583,5.431936231,5.641382044,0,0,0,0,0,0.358527,0,0.09791,0,0,0,0,0,0.015918,0,0,0,0,0,0,0,0,0.008133,0,0.231664,0,0.042324,0,0.061277,0,0,0,0.184246,0,0,0,0
1681,42.34515,-71.08107,4.187344255,1,4.412396383,5.121184142,5.362570991,5.718429579,0,0,0,0,0,0.320578,0,0.020703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267547,0,0.010602,0,0.135098,0,0,0,0.005641,0,0.239832,0,0
1683,42.34515,-71.082191,5.870830426,1,5.42622974,5.483870968,6.451943939,5.666768067,0,0,0,0,0,0.363797,0,0.0665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326551,0,0.030652,0.002496,0.111047,0,0,0.00048,0.067496,0.026977,0,0,0
1684,42.34515,-71.082565,6.581052766,1,4.052228381,5.08252063,6.364779049,5.654241407,0,0,0,0,0,0.376738,0,0.001254,0,0,0,0,0,0.015184,0,0,0,0,0,0,0,0,0,0.000914,0.35766,0,0.007609,0.004574,0.107445,0,0,0,0.019172,0.024918,0.00591,0,0
1686,42.34515,-71.084442,5.351349787,1,6.756499897,6.021120665,5.432867623,4.56636734,0,0,0,0,0,0.544727,0,0.093742,0,0,0,0,0.081953,0.022023,0,0,0,0,0,0,0,0,0,0,0.186012,0,0.000402,0,0.046707,0,0,0,0.02068,0,0,0,0
1687,42.34515,-71.084824,5.775259362,1,7.623254695,6.351780253,6.328965614,4.834389068,0,0,0,0,0,0.556496,0,0.09327,0,0,0,0,0,0,0,0,0,0,0.00034,0,0,0,0.016719,0,0.135094,0,0.067867,0,0.046926,0,0,0,0.077781,0,0.004625,0,0
1688,42.34515,-71.085571,5.555263191,1,7.736095427,6.786311963,6.519268961,5.132380231,0,0,0,0,0,0.520691,0,0.065668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170863,0,0.108859,4.70E-05,0.036086,0,0,0,0.09752,0,0,0,0
1689,42.34515,-71.085945,4.285307447,1,6.517836093,6.069594322,5.341244008,4.123475641,0,0,0,0,0,0.612656,0,0.07982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016258,0,0.137777,0,0.056988,0.001391,0.068656,0,0,0.001195,0.009203,0,0.003449,0,0
1692,42.34515,-71.087822,5.601437447,1,6.491980329,7.319810722,5.047658569,5.038033313,0,0,0,0,0,0.37468,0,0.090535,0,0,0,0,0,0.013043,0,0.020125,0,0,0,0,0,0,0.00257,0,0.163293,0,0.083676,0.004441,0.042055,0,0,0.004816,0.196203,0,0,0,0
1693,42.34515,-71.088196,5.978725957,1,7.945065297,6.586646662,6.513534739,6.167998129,0,0.031422,0,0,0,0.370512,0,0.17284,0,0,0,0,0,0,0,0.000594,0,0,0.000195,0,0.001438,0,0.009625,0.013922,0.151801,0,0.010242,0,0.094367,0,0,0,0.126078,0,0.016965,0,0
1694,42.34515,-71.088951,4.82028234,1,7.246302636,6.707830804,6.274001176,5.68611759,0,0,0,0,0,0.454168,0,0.015027,0,0,0,0,0.000199,0.006957,0,0.008691,0,0,0,0,0,0,2.70E-05,0.013258,0.243992,0,0.00048,0,0.088938,0,0,0,0.168203,0,5.90E-05,0,0
1696,42.34515,-71.090073,7.390264468,1,7.196193604,7.735876277,5.883038253,6.059928911,0,0,0,0,0,0.339629,0,0.035848,0,0,0,0,0,0.007699,0,0,0,0,0,0,0,0,0.000121,0,0.231152,0,0.033414,0,0.008141,0,0,0,0.342695,0,0,0,0
1697,42.34515,-71.090446,6.31812766,1,5.7237692,5.162732991,7.376695631,6.304264719,0,0,0,0,0,0.122238,0,0.003043,0,0,0,0,0,0,0,0.114621,0,0,0,0,0,0,0.024758,0,0.280488,0,0.043656,0,0.193391,0,0,0.000246,0.216051,0,0,0,0
1698,42.34515,-71.091202,5.961091489,1,5.861178041,6.07421086,5.401083354,6.165567567,0,0,0,0,0,0.058695,0,0.022086,0,0,0,0,0.087344,0,0,0.04523,0,0,0,0,0,0,0.00193,0,0.285508,0,0.000129,0.000137,0.176129,0,0,0,0.321574,0,0,0,0
1699,42.34515,-71.094582,5.753154043,1,6.724225005,6.887298748,5.869532784,6.210505101,0,0,0,0,0,0,0,0,0,0,0,0,0.170078,0,0,0.030168,0,0,0,0,0,0,0,0,0.248273,0,0.000266,0,0.056359,0,0,0,0.494012,0,0,0,0
1700,42.34515,-71.094955,5.729270213,1,3.982845913,4.093715737,4.977310648,5.64769343,0,0.003434,0,0,0,0.045965,0,0.025746,0,0,0,0,0.005969,1.60E-05,0,0.055242,0,0,0,0,0,0,0,0,0.368145,0,0.001957,0.014703,0.325633,0,0,0.002402,0.146398,0,0,0,0
1701,42.34515,-71.095703,6.443909574,1,3.634170059,4.143632062,6.452069525,5.213403553,0,0,0,0,0,0.32677,0,0.112492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003367,0.298871,0,0.00523,0,0.222812,0,0,0.000582,0,0,0.014559,0,0
1702,42.34515,-71.096077,6.442350426,1,3.298725082,4.117664031,6.429438348,5.209972555,0,0,0,0,0,0.333488,0,0.14627,0,0,0,0,0,0,0,0.001547,0,0,0,0,0,0,0.002668,0,0.266832,0,0.006789,1.20E-05,0.22973,0,0,0.001418,0.001945,0,0,0,0
1704,42.34515,-71.097206,5.769446809,1,3.94240568,4.723584742,6.580357637,5.450481099,0,0,0,0,0,0.35302,0,0.087383,0,0,0,0,0,0.013223,0,0.00109,0,0,0,0,0,0,0.005469,0,0.337098,0,0.005496,0,0.167324,0,0,0,0.029898,0,0,0,0
1705,42.34515,-71.097954,6.414595319,1,6.14147162,6.007271048,6.242946619,6.27657021,0,0,0,0,0,0.156035,0,0.15707,0,0,0,0,0,0,0,0,0,0,0,0,0.013133,0,0,0,0.243055,0,0.02118,0.000363,0.116367,0,0,0,0.292496,0,0,0,0
1706,42.34515,-71.098328,6.358645319,1,3.658284477,3.901552311,5.23146667,5.102433125,0,0.002406,0,0,0,0.257012,0,0.05673,0,0,0,0,0,0.077844,0,0,0,0,0,0,0.000203,0,0,0,0.306133,0,0.017879,0.003508,0.260453,0,0,0.000309,0.01752,0,0,0,0
1707,42.34515,-71.099083,6.13979617,1,7.154253377,6.170004039,6.38268952,6.161835862,0,0,0,0,0,0.277883,0,0.028617,0,0,0,0,0,0.014812,0,0,0,0,0,0,0.000527,0,0.038016,0,0.316219,0,0.039641,0.014133,0.074098,0,0,0.004934,0.165383,0,0.020418,0,0
1709,42.34515,-71.100204,7.338120851,1,5.739403192,5.597841768,5.202739031,5.753615441,0,0,0,0,0,0.277012,0,0.175,0,0,0,0,0,0.001441,0,0.008043,0,0,0,0,0.000105,0,0.000246,0,0.218039,0,0.007164,0,0.176344,0,0,0.004578,0.131961,0,5.50E-05,0,0
1710,42.34515,-71.100578,4.059260851,1,6.010845772,6.120953315,6.033192813,5.471524097,0,0.022762,0,0,0,0.457992,0,0.057016,0,0,0,0,0,0,0,0,0,0,0,0,0.017965,0,0.000188,0,0.28643,0,0.032344,0,0.102125,0,0,0,0.02318,0,0,0,0
1711,42.34515,-71.101334,5.591534894,1,5.983926597,6.082289803,5.837481266,4.47717647,0,0,0.000129,0,0,0.573719,0,1.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247926,0,0.055969,0,0.119711,0,0,0,0.002535,0,0,0,0
1713,42.34515,-71.103958,7.301985106,1,4.237544222,4.700790582,5.511070189,6.133301763,0,0,0,0,0,0.106281,0,0.022812,0,0,0,0,0.056809,0.023582,0,0.001273,0,0,0,0,0,0,0,3.50E-05,0.275125,0,0.050383,0,0.287652,0,0,0,0.174719,0,0.001328,0,0
1715,42.34515,-71.105087,8.160918936,1,4.201085735,4.589993652,6.009817692,5.515819001,0,0,0,0,0,0.37941,0,0.047105,0,0,0,0,0,0.02307,0,0,0,0,0,0,0,0,0,0,0.311871,0,0.013039,0,0.220535,0,0,0,0.004969,0,0,0,0
1717,42.34515,-71.106209,5.382151489,1,6.468088921,6.120953315,5.576846901,5.238123833,0,0,0,0,0,0.479156,0,0.094215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014023,8.00E-06,0.266883,0,0.011816,0.000949,0.125117,0,0,0,0.007605,0,0.000227,0,0
1718,42.34515,-71.106964,7.166214894,1,7.56087563,6.796410641,6.502597175,6.458280948,0,0,0,0,0,0.107605,0,0.018961,0,0,0,0,0.001234,0.019773,0,0,0,0,0,0,0,0,0.010918,0.000777,0.232141,0,0.115059,0,0.096789,0,0,0,0.38793,0,0.007438,0,0
1719,42.34515,-71.107338,7.495044894,1,6.283585129,5.989670494,6.235593613,6.088131846,0,0,0,0,0,0.176766,0,0.078898,0,0,0,0,0,0,0,0.03468,0,0,0,0,0,0,0.055379,0.001609,0.193301,0,0.072379,0,0.095141,0,0,0,0.286402,0.005445,0,0,0
1722,42.34515,-71.109215,6.673651702,1,5.435981395,5.948410179,5.952797963,6.471989235,0,0,0,0,0,0.135961,0,0.132645,0,0,0,0,0.128617,0.003508,0,0.018082,0,0,0,0,3.50E-05,0,0.024629,0,0.145355,0,0.002648,0.005012,0.145336,0,0,0.000539,0.257633,0,0,0,0
1724,42.34515,-71.110336,8.046075532,1,7.440704916,7.228922615,6.300551938,6.727203588,0,0,0,0,0,0.114047,0,0.03759,0,0,0,0,0.033652,0.064836,0,0.049004,0,0,0.006332,0,0,0,0.00225,0,0.240801,0,0.026484,0,0.051906,0,0,0,0.372855,0,0,0,0
1729,42.34515,-71.11409,5.927602553,1,7.646976106,7.338565411,7.15714257,6.581403191,0,0,0,0,0,0.061996,0,0.01275,0,0,0,0,0.225277,0,0,0.001133,0,0,0,0,0,0,0.031672,0,0.010875,0,0.131492,0,0.017445,0,0,0,0.507051,0,0,0,0
1732,42.34515,-71.115967,6.770334894,1,4.534271761,5.008944544,5.904896209,5.54629166,0,0,0,0,0,0.401145,0,0.07698,0,0,0,0,0,0,0,0.003719,0,0,0,0,0,0,0.000777,0,0.324375,0,0,0,0.189668,0,0,0,0.003336,0,0,0,0
1733,42.34515,-71.116341,8.335137872,1,3.165485773,3.349587397,5.152182858,4.835093926,0,0,0,0,0,0.262504,0,0.027727,0,0,0,0,0,0,0,0.002156,0,0,0,0,0,0,0.002051,0,0.396637,0,0,0,0.292094,0,0,0,0.016832,0,0,0,0
1734,42.34515,-71.117096,5.849108511,1,7.704079006,5.695654683,5.866003463,6.044931994,0,0,0,0,0,0.319855,0,0.003242,0,0,0,0,0,0,0,0.019168,0,0,0,0,0.000355,0,0.021207,0,0.247941,0,0.122188,0,0.129641,0,0,0,0.136402,0,0,0,0
1735,42.34515,-71.11747,6.368942979,1,7.704079006,5.695654683,5.866003463,6.044931994,0,0,0,0,0,0.319855,0,0.003242,0,0,0,0,0,0,0,0.019168,0,0,0,0,0.000355,0,0.021207,0,0.247941,0,0.122188,0,0.129641,0,0,0,0.136402,0,0,0,0
1736,42.34515,-71.118217,6.347122128,1,6.571103877,6.053436436,5.949089232,6.038380097,0,0,0,0,0,0.300414,0,0.030867,0,0,0,0,0,0.000148,0,0.013188,0,0,0,0,0,0,0.027484,0,0.234316,0,0.07873,0.005867,0.129414,0,0,0,0.145293,0,0,0,0
1738,42.34515,-71.119347,6.806078085,1,6.057532225,5.676899994,5.725159818,5.783894914,0,0,0,0,0,0.278859,0,0.052289,0,0,0,0,0.001027,0.023742,0,0.006086,0,0,0,0,0,0,0.019723,0.000613,0.199805,0,0.106488,0,0.157539,0,0,0.000137,0.142676,0,0.009918,0,0
1742,42.345474,-71.048233,4.530909574,1,4.089086912,4.493046338,6.17872618,4.824906089,0,0,0,0,0,0.322262,0,0,0,0,0,0,0.005395,0.014059,0,0.004879,0,0,0,0,0,0,0,0,0.315316,0,0.043516,0.007242,0.251777,0,0,0,0,0,0.035539,0,0
1743,42.345474,-71.048981,4.839438936,1,2.674316845,2.853886548,4.288919701,3.726577519,0,0,0,0,0,0.078789,0,0.006152,0,0,0,0,0.087152,0.044727,0,0.017957,0,0,0,0,0,0,0,0,0.286973,0,0,0,0.440723,0,0,0,0.012547,0.02498,0,0,0
1745,42.345474,-71.05011,5.76463,1,2.114837626,2.711927982,4.954979441,4.51023857,0,0,0,0,0,0.06648,0,0.033934,0,0,0,0,0.049938,0.03268,0,0.038688,0,0,0,0,0,0,0,0,0.33277,0,0,0.003215,0.43507,0,0,0,0.003828,0,0,0,0
1747,42.345474,-71.051231,5.345021915,1,2.943719883,3.997056956,5.810696342,4.936095754,0,0,0,0,0,0.323504,0,0.044672,0,0,0,0,0.000281,0,0,0,0,0,0,0,0.003566,0,0.000137,0,0.323125,0,0.004973,0,0.260949,0,0,0,0.038793,0,0,0,0
1752,42.345474,-71.057236,5.147974894,1,4.073453525,4.704252986,5.681470409,5.907236012,0,0,0,0,0,0.062469,0,0.004191,0,0,0,0,2.30E-05,0.04407,0,0.000363,0,0,0,0,0,0,0,0,0.280887,0,0.073418,0.014176,0.334484,0,0,0,0.124656,0,0.057441,0,0
1753,42.345474,-71.057991,3.35368766,1,3.487703754,2.826764383,2.727150362,2.911462572,0,0,0,0,0,0,0,0,0.288113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184434,0,0,0,0,0,0,0,0,0,0.521551,0,0
1754,42.345474,-71.058365,3.639824894,1,3.392256041,2.826764383,2.705658711,2.886781938,0,0,0,0,0,0,0,0,0.324371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161973,0,0,0,0,0,0,0,0,0,0.512973,0,0
1755,42.345474,-71.059113,4.185823404,1,3.490647873,2.826764383,2.740793372,2.930518347,0,0,0,0,0,0,0,0,0.274605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227344,0,0,0,0,0,0,0,0,0,0.492387,0,0
1757,42.345474,-71.060242,3.422884468,1,3.975689807,2.781176063,4.254677391,4.555523717,0,0,0,0,0,0.09591,0,0.003035,0,0,0,0,0,0.043445,0,0,0,0,0,0,0,0,0,0.022629,0.396434,0,0,0,0.41784,0,0,0,0.000109,0,0.020598,0,0
1758,42.345474,-71.060616,6.773667021,1,3.128920042,2.818685441,4.295255745,3.530844504,0,0,0,0,0.13825,0.042957,0,0.012406,0,0,0,0,0,0.043457,0,0,0,0,0,0.000266,0,0,0,0.001387,0.299477,0,0.00041,2.30E-05,0.434457,0,0,0,0,0,0.02691,0,0
1759,42.345474,-71.061363,4.392895745,1,3.123136576,4.033700733,4.880610995,5.19387673,0,0,0,0,0.01741,0.199812,0,0.09016,0.001457,0,0,0,0.020395,0.093,0,0,0,0,0,0,0,0,0,0,0.26291,0,0.000375,0.004996,0.168586,0,0,0,0,0,0.07666,0,0
1760,42.345474,-71.061745,5.609029362,1,4.289087262,4.227306827,6.337679129,5.660813983,0,0,0,0,0.003965,0.274887,0,0.186766,0,0,0,0,0,0.021676,0,0,0,0,0,0,0.00016,0,0,0.001402,0.232105,0,0.000262,0.007773,0.199945,0,0,0,0,0.003234,0.061191,0,0
1761,42.345474,-71.062866,5.335701915,1,5.375027897,4.610768077,4.979561312,6.013052784,0,0,0,0,0,0.179391,0,0.089742,0,0,0,0,0,0.001297,0,0,0,0,0,0,0,0,0,0,0.255941,0,0.083672,0,0.263328,0,0,0,0.108602,0,0.018027,0,0
1762,42.345474,-71.063614,4.947460638,1,6.410931179,6.110566103,5.823604719,5.452534448,0,0,0,0,0,0.465398,0,0.019871,0,0,0,0,0.000402,0.050285,0,0,0,0,0,0,1.60E-05,0,0,0,0.367184,0,0.003258,0,0.093586,0,0,0,0,0,0,0,0
1763,42.345474,-71.063995,5.516729574,1,3.270441805,4.164983554,4.956691507,4.844130183,0,0,0,0,0,0.30534,0,0.001953,0,0,0,0,0,0.133996,0,0,0,0,0,0,0,0,0.002098,0,0.311949,0,3.90E-05,0,0.230707,0,0,0,0.002422,0,0.011496,0,0
1765,42.345474,-71.065117,5.963165106,1,5.32737717,5.166772462,4.095426807,5.584371511,0,0,0,0,0,0.144543,0,0.004703,0.000211,0,0,0,0,0.002367,0,0.00977,0,0,0,0,0,0,0,0,0.334121,0,0,0.000691,0.118477,0,0,2.00E-05,0.158457,0,0.226641,0,0
1766,42.345474,-71.065872,5.763031064,1,5.208132634,5.427895435,6.220323648,6.217028773,0,0,0,0,0,0.175453,0,0.08523,0,0,0,0,0,0.021277,0,0.006688,0,0,0,0,0,0,0.000168,0,0.24757,0,0.068543,0.000867,0.224695,0,0,0,0.166289,0,0.000656,0,0
